"Monte da Capela Winery, Portugal","7830-221 Pias, Portugal","[38.0205358, -7.4770254]",,
"Pulchella Winery, US","24261 Main St, Santa Clarita, CA 91321, USA","[34.378089, -118.5276611]",,
"MÃ_ller-Grossmann Winery, Austria","Lindengasse 25, 3511 Palt, Austria","[48.3856836, 15.6143028]",,
"Sidebar Winery, US","25 Healdsburg Ave, Healdsburg, CA 95448, USA","[38.6035765, -122.8625648]",,
"Foxes Island Winery, New Zealand","15 Williamson Ave, Grey Lynn, Auckland 1021, New Zealand","[-36.8591542, 174.7468986]",,
"Liana Estates Winery, US","9715, 2750 Las Amigas Rd, Napa, CA 94559, United States","[38.230829, -122.348898]",,
"Domaine Ellevin Winery, France","7 Rue du Pont, 89800 ChichÃ©e, France","[47.7952162, 3.8335317]",,
"Dominio IV Winery, US","11570 NE Intervale Rd, Carlton, OR 97111, USA","[45.296091, -123.122246]",,
"Croft Winery, Portugal","R. BarÃ£o Forrester 412, 4400-034 Vila Nova de Gaia, Portugal","[41.1349798, -8.615103099999999]",,
"Masari Winery, Italy","Contrada Bevilacqua n. 2/A, 36078 Valdagno VI, Italy","[45.6634298, 11.2844917]",,
"Diamond Ridge Vineyards, US","2145 Park Pl Blvd, Clearlake, CA 95422, USA","[38.9837324, -122.6151147]",,
"Riebeek Cellars Winery, South Africa","Pieter Cruythoff Ave, Kloof St, Riebeeck Kasteel, 7307, South Africa","[-33.3829531, 18.9139849]",,
"Bodegas Aragonesas Winery, Spain","Ctra de MagallÃ_n A Aluminia, 0, 50529 FuendejalÃ_n, Zaragoza, Spain","[41.7621288, -1.4757191]",,
"ChÃ¢teau Cadillac Winery, France","44 Chemin de Toinette, 33410 Cadillac, France","[44.6369706, -0.3094518]",,
"Duca del Frassino Winery, Italy","Lago del Frassino, 87013 Fagnano Castello CS, Italy","[39.55730330000001, 16.0314143]",,
"Durbanville Hills Winery, South Africa","Tygerberg Valley Rd, Cape Farms, Cape Town, 7550, South Africa","[-33.8249445, 18.5660177]",,
"HammerSky Winery, US","7725 Vineyard Dr, Paso Robles, CA 93446, USA","[35.599382, -120.833974]",,
"SuncÃ© Vineyard & Winery, US","5050 US-129, Cleveland, GA 30528, USA","[34.636856, -83.82958300000001]",,
"Ressia Winery, Italy","Via Canova, 28, 12052 Neive CN, Italy","[44.7187371, 8.1386577]",,
"Las Rocas de San Alejandro Winery, Spain","Ctra. Calatayud â€“ CariÃ±ena Km. 16,4, 50330 Miedes â€“ Zaragoza â€“ EspaÃ±a, Zaragoza, Spain","[41.258984, -1.49223]",,
"Beronia Winery, Spain","Carretera de Ollauri a NÃ¡jera, Km.1.8, 26220 Ollauri, La Rioja, Spain","[42.5309853, -2.8205956]",,
"District Winery, US","385 Water St SE, Washington, DC 20003, USA","[38.8734421, -77.0007116]",,
"Diliberto Winery, US","250 Manor Ln, Riverhead, NY 11901, USA","[40.9579161, -72.58584379999999]",,
"Impostino Winery, Italy","Localita' Capitana, Montiano, GR 58051, Italy","[42.64336, 11.22523]",,
"Camp Winery, US","103 N Olive St, Cole Camp, MO 65325, USA","[38.4606453, -93.2015334]",,
"Fattoria Il Muro Winery, Italy","Via delle Conserve, 51, 52100 Arezzo AR, Italy","[43.469909, 11.920541]",,
"Williamson Vineyard, US","14807 Sunny Slope Rd, Caldwell, ID 83607, USA","[43.5855979, -116.7931438]",,
"Poggio al Chiuso Winery, Italy","Str. Palazzuolo, 18, 50028 Tavarnelle Val di Pesa FI, Italy","[43.5689157, 11.1669511]",,
"Mi SueÃ±o Winery, US","910 Enterprise Way Suite M, Napa, CA 94558, USA","[38.259695, -122.272399]",,
"San Rustico Winery, Italy","Via Pozzo, 1, 37020 Marano di Valpolicella VR, Italy","[45.531168, 10.908102]",,
"Tenuta Sant'Antonio Winery, Italy","Via Montigarbi Italie, 37030 Lavagno VR, Italy","[45.4724601, 11.1139446]",,
"Clos de Gat Winery, Israel","_”_¨_ê_œ, _______” _”_¨_ê_œ, 9974000, Israel","[31.809596, 34.958514]",,
"David Sterza Winery, Italy","Italien, Via Casterna, 41, 37022 Casterna VR, Italy","[45.529294, 10.8935938]",,
"Domaine des BÃ©guineries Winery, France","52 Rue de l'Ancien Port, 37500 Chinon, France","[47.1712484, 0.2079812]",,
"Mascota Winery, Argentina","Mendoza, Mendoza Province, Argentina","[-32.898813, -68.82180199999999]",,
"Il Grappolo Winery, Italy","3687 Sagunto St, Santa Ynez, CA 93460, USA","[34.6132018, -120.077278]",,
"Pecci Celestino Winery, Italy","Loc. Viti - San Carlo, 53024 Montalcino SI, Italy","[43.080803, 11.5079909]",,
"Enoteca Five Winery, US","2111 Research Dr #6, Livermore, CA 94550, USA","[37.6779544, -121.722132]",,
"Fogline Vineyards, US","875 River Rd, Fulton, CA 95439, USA","[38.497129, -122.7664564]",,
"Mersenne Winery, US","3360 Coffey Ln Suite E, Santa Rosa, CA 95403, USA","[38.472261, -122.744474]",,
"Reynvaan Family Vineyards, US","6309 Cottonwood Rd, Walla Walla, WA 99362, USA","[46.0130594, -118.2284574]",,
"Cave des Producteurs de JuranÃ§on Winery, France","53 Avenue Henri IV, 64290 Gan, France","[43.236845, -0.390189]",,
"August Kesseler Winery, Germany","Lorcher Str. 16, 65385 RÃ_desheim am Rhein, Germany","[49.988934, 7.866159]",,
"Mooney Family Winery, US","Mooney Rd, Elk Grove, CA 95624, USA","[38.4264435, -121.2836617]",,
"Domaine Barraud Winery, France","3 Rue de la Mairie, 71960 Vergisson, France","[46.3095098, 4.716081099999999]",,
"Dominique Cornin Winery, France","339 Rue de Savy le Haut, 71570 ChaintrÃ©, France","[46.2534904, 4.765452199999999]",,
"Jacques Simonin Winery, France","71960 Vergisson, France","[46.309309, 4.716491899999999]",,
"Lexington Winery, US","6825 Old Richmond Rd, Lexington, KY 40515, USA","[37.9290116, -84.37701919999999]",,
"Schmelz Winery, Austria","WeinbergstraÃŸe 14, 3610 Joching / Wachau, Austria","[48.385876, 15.4588437]",,
"Pichler-Krutzler Winery, Austria","Oberloiben 16, 3601 DÃ_rnstein, Austria","[48.3882487, 15.5332007]",,
"Sordo Winery, Italy","Via Alba Barolo, 175, 12060 Borgata Garbelletto, Castiglione Falletto CN, Italy","[44.6293003, 7.9634411]",,
"Borgogno Winery, Italy","Via Vincenzo Gioberti, 1, 12060 Barolo CN, Italy","[44.6106079, 7.9427122]",,
"Vadin-Plateau Winery, France","12 Rue de la CoopÃ©rative, 51480 CumiÃ¨res, France","[49.0730741, 3.931707499999999]",,
"Lar de Paula Winery, Spain","Calle de RamÃ_n y Cajal, 7, 01007 Vitoria-Gasteiz, ÃÅlava, Spain","[42.8434761, -2.677274]",,
"Bodegas Eguren Winery, Spain","Avenida del CantÃ¡brico, s/n, 01013 Vitoria-Gasteiz, Araba, Spain","[42.864842, -2.654423]",,
"Villa ViÃ±a Winery, Argentina","3700 Mill Rd, Paso Robles, CA 93446, USA","[35.6462671, -120.6305511]",,
"Broadbent Winery, Portugal","17 S Sheppard St, Richmond, VA 23221, USA","[37.5529154, -77.47838229999999]",,
"Agly Brothers Winery, France","L'Agly (AglÃ_), France","[42.7919049, 2.7590172]",,
"Elevation Cellars Winery, US","19495 144th Ave NE #A-115, Woodinville, WA 98072, USA","[47.768762, -122.148387]",,
"David Moreau Winery, France","26 Avenue d'Oberwesel, 89800 Chablis, France","[47.8159241, 3.8047754]",,
"Domaine DublÃ¨re Winery, France","Rue Francois Germain, La Montagne, 21200 Beaune, France","[47.03414799999999, 4.815977]",,
"Pierre Amadieu Winery, France","201 Route des Princes d'Orange, 84190 Gigondas, France","[44.1671405, 4.9999175]",,
"La Battistina Winery, Italy","Via Molino Morra, 12100 Cuneo CN, Italy","[44.36174219999999, 7.518981399999999]",,
"Mario Marengo Winery, Italy","12064 La Morra CN, Italy","[44.6326802, 7.927447399999999]",,
"Michele Taliano Winery, Italy","Corso Alessandro Manzoni, 24, 12046 MontÃ  CN, Italy","[44.8149707, 7.955652499999998]",,
"Rodrigue Molyneaux Winery, US","3053 Marina Ave, Livermore, CA 94550, USA","[37.6543796, -121.7572099]",,
"Spiropoulos Winery, Greece","Mantinia 221 00, Greece","[37.6324172, 22.3861546]",,
"Testa Vineyards, US","6400 N State St, Calpella, CA 95418, USA","[39.2369388, -123.20475]",,
"Kir-Yianni Winery, Greece","Î“Î_Î±Î_Î_Î±ÎºÎ¿Ï‡Ï_ÏÅÎ_, 592 00, Greece","[40.6594397, 22.0706534]",,
"ChÃ¢teau de Cornemps Winery, France","Cornemps, 33570 Petit-Palais-et-Cornemps, France","[44.980007, -0.037425]",,
"Duval-Leroy Winery, France","69 Avenue de Bammental, 51130 Vertus, France","[48.90762410000001, 4.022848499999999]",,
"Ferreira Winery, Portugal","Avenida Diogo Leite 70, 4440-452 Porto, Portugal","[41.1369817, -8.6193489]",,
"Hess Winery, US","4411 Redwood Rd, Napa, CA 94558, USA","[38.3380587, -122.3900926]",,
"Jezreel Winery, Israel","Hanaton, Israel","[32.7858176, 35.2426061]",,
"Workman Ayer Winery, US","Ayer, MA, USA","[42.5611947, -71.58990539999999]",,
"High Note Winery, Argentina","4800 Cox Rd, Glen Allen, VA 23060, USA","[37.6676132, -77.5711814]",,
"Marabino Winery, Italy","Contrada Buonivini, 96017 Noto SR, Italy","[36.761819, 15.021057]",,
"Marlargo Winery, Australia","1100 S Ocean Blvd, Palm Beach, FL 33480, USA","[26.6770665, -80.03698020000002]",,
"Koonowla Winery, Australia","Koonowla Rd, Auburn SA 5451, Australia","[-34.0545794, 138.716898]",,
"La Corte Winery, Italy","LocalitÃ  Pergo Dogana, 12, 52044 Pergo di Cortona AR, Italy","[43.2538406, 12.0264536]",,
"Agricole Vallone Winery, Italy","Via XXV Luglio, n. 5, 73100 Lecce LE, Italy","[40.3541785, 18.1739443]",,
"Ferrandes Winery, Italy","Borgo degli Albizi, 10, 50122 Firenze FI, Italy","[43.77144819999999, 11.2621566]",,
"Regusci Winery, US","5584 Silverado Trail, Napa, CA 94558, USA","[38.3978538, -122.313598]",,
"Baldacci Winery, US","6236 Silverado Trail, Napa, CA 94558, USA","[38.4208631, -122.3390387]",,
"Monte dos CabaÃ§os Winery, Portugal","CabaÃ§os, 3620, Portugal","[41.014126, -7.5758902]",,
"Tousey Winery, US","1774 New York Rt9, Germantown, NY 12526, United States","[42.085529, -73.825777]",,
"Carivintas Winery, US","476 1st St, Solvang, CA 93463, USA","[34.5953857, -120.139397]",,
"ChÃ¢teau Julian Winery, France","Julian, CA 92036, USA","[33.0786552, -116.6019637]",,
"ChÃ¢teau Saint-Michel Winery, France","15 Rue Saint-Laurent, 71150 Rully, France","[46.873605, 4.74109]",,
"Domaines Lapalu Winery, France","1 Rue du Dix Neuf Mars, 33340 BÃ©gadan, France","[45.356607, -0.8934559999999999]",,
"Middle Ridge Winery, US","54301 N Circle Dr, Idyllwild, CA 92549, USA","[33.7455445, -116.712642]",,
"Oak Summit Winery, US","372 Oak Summit Rd, Millbrook, NY 12545, USA","[41.752553, -73.683156]",,
"ChÃ¢teau LÃ©oville Las Cases Winery, France","Rue de l'Ã‰cole, 33250 Saint-Julien-Beychevelle, France","[45.1637895, -0.7402413999999999]",,
"ChÃ¢teau PÃ©trus Winery, France","Petrus, Ruch, France","[44.788018, -0.05866499999999999]",,
"Marco Abella Winery, Spain","Carretera de Porrera a Cornudella de Montsant, Km 0.7, 43739 Porrera, Tarragona, Spain","[41.19530590000001, 0.8586403]",,
"ChÃ¢teau Cheval Blanc Winery, France","1 Cheval Blanc, 33330 Saint-Ã‰milion, France","[44.9194869, -0.1896455]",,
"ChÃ¢teau Malartic-LagraviÃ¨re Winery, France","39 Avenue de Mont de Marsan, 33850 LÃ©ognan, France","[44.72232890000001, -0.6026346]",,
"Biondi Santi Winery, Italy","Localita' Il Greppo, 183, 53024 Montalcino SI, Italy","[43.0445055, 11.5031577]",,
"ChÃ¢teau Valandraud Winery, France","70 Le Bourg, 33330 Saint-Ã‰tienne-de-Lisse, France","[44.8878162, -0.0855184]",,
"Ostatu Winery, Spain","Carretera de Vitoria, 1, 01307 Samaniego,ÃÅlava, Araba, Spain","[42.5669765, -2.6849595]",,
"Castellari Bergaglio Winery, Italy","Frazione Rovereto 136, 15066 Gavi AL, Italy","[44.715018, 8.771982]",,
"ChÃ¢teau Barbebelle Winery, France","ChÃ¢teau Barbebelle, D 543, 13840 Rognes, France","[43.640059, 5.356514]",,
"ChÃ¢teau Romanin Winery, France","Chemin DÃ©partemental 29 Route de Cavaillon, 13210 Saint-RÃ©my-de-Provence, France","[43.762579, 4.896072999999999]",,
"ChÃ¢teau Sainte Roseline Winery, France","1854 Route de Sainte-Roseline, 83460 Les Arcs, France","[43.47465640000001, 6.513558799999999]",,
"Martinshof Winery, Austria","Obere Kellergasse, 2183 St. Ulrich - Neusiedl/Zaya, Austria","[48.5997773, 16.782847]",,
"Domaine des Aspras Winery, France","Les Aspras, 83570 Correns, France","[43.4828582, 6.089891199999999]",,
"Le Mistral Winery, US","1400 Eldridge Pkwy, Houston, TX 77077, USA","[29.7603489, -95.62613290000002]",,
"Marcel Moineaux Winery, France","6 Rue du ChÃ¢teau, 51530 Chouilly, France","[49.0266656, 4.013464799999999]",,
"Minimus Winery, US","213 N Yamhill St, Carlton, OR 97111, USA","[45.2957148, -123.1799069]",,
"Pacific Heights Wines, US","2200 Fillmore St, San Francisco, CA 94115, USA","[37.789974, -122.4339202]",,
"Tollena Winery, Italy","LocalitÃ  Tollena, 53036 San Gimignano SI, Italy","[43.4904039, 11.0300755]",,
"Battistini Winery, Italy","Via Emilia, 1145, 47822 Santarcangelo di Romagna RN, Italy","[44.0666126, 12.4656469]",,
"Beckon Winery, US","10501 US-36, Easton, MO 64443, USA","[39.7478374, -94.67160489999999]",,
"Franz Keller Winery, Germany","BadbergstraÃŸe 23, 79235 Vogtsburg im Kaiserstuhl, Germany","[48.0952482, 7.655839899999999]",,
"Godelia Winery, Spain","Calle Antigua Ctra. N-VI, 5, 24547 Pieros/Cacabelos, LeÃ_n, Spain","[42.60503, -6.746119999999999]",,
"Hesvera Winery, Spain","VA-101, 5, 47315 Pesquera de Duero, Valladolid, Spain","[41.639438, -4.144805]",,
"Pazo Pondal Winery, Spain","Coto - Cabeiras, 36436 Arbo, Pontevedra, Spain","[42.116943, -8.332829]",,
"Altos del MarquÃ©s Winery, Spain","Ctra. Navarrete, 1, 26372 Hornos de Moncalvillo, La Rioja, Spain","[42.3915983, -2.5846033]",,
"La Capra Presented by Fairview Winery, South Africa","Suid-Agter-Paarl Rd, Suider-Paarl, 7646, South Africa","[-33.77174530000001, 18.9242346]",,
"ChÃ¢teau de Seguin Winery, France","Seguin, 33360 Lignan-de-Bordeaux, France","[44.79516539999999, -0.4150954]",,
"ChÃ¢teau Nardou Winery, France","ChÃ¢teau Nardou, Nardou, 33570 Tayac, France","[44.953604, -0.024697]",,
"ChÃ¢teau Nicot Winery, France","Nicot, 33760 Escoussans, France","[44.6823474, -0.265938]",,
"Banrock Station Winery, Australia","Holmes Rd, Kingston on Murray SA 5331, Australia","[-34.2015447, 140.3148799]",,
"Ca' Del Grevino Winery, US","2510 E Clark Ave, Santa Maria, CA 93455, USA","[34.863026, -120.3694429]",,
"Casanel Winery, US","17956 Canby Rd, Leesburg, VA 20175, USA","[39.1190251, -77.62806139999999]",,
"ChÃ¢teau BarbÃ© Winery, France","Route du Burck, 33810 AmbÃ¨s, France","[44.9873, -0.539891]",,
"ChÃ¢teau Cailleteau Bergeron Winery, France","24 Bergeron, 33390 Mazion, France","[45.1623937, -0.6118253]",,
"Greystone Winery, US","Greystone, Chilmark, MA 02535, USA","[41.35864309999999, -70.7192349]",,
"Barahonda Winery, Spain","Carretera Pinoso, 3, 30510 Yecla, Murcia, Spain","[38.5878731, -1.0804785]",,
"Bodegas Virgen del ÃÅguila Winery, Spain","Carretera Valencia, Km 53, 50480 Paniza, Zaragoza, Spain","[41.285481, -1.21588]",,
"Domaine de ChÃ¢teaumar Winery, France","Chemin de Chateaumar, 84100 Orange, France","[44.0901365, 4.793941999999999]",,
"Domaine Fond Croze Winery, France","84290 Saint-Roman-de-Malegarde, France","[44.2698171, 4.9624055]",,
"JacÃ_ss Winery, Italy","Viale Kennedy, 35/a - Montina, 33040 Torreano UD, Italy","[46.119726, 13.406223]",,
"Kuenhof Winery, Italy","Pichlern 3, 39030 Terento BZ, Italy","[46.8279151, 11.8123159]",,
"Muruve Winery, Spain","Camino Esconde Huesos, s/n, 49800 Toro, Zamora, Spain","[41.524469, -5.385443]",,
"Revelry Winery, US","3978 Peppers Bridge Rd, Walla Walla, WA 99362, USA","[46.0150661, -118.383933]",,
"Bressan Winery, Italy","Via Conti Zoppini, 35, 34072 Farra d'Isonzo GO, Italy","[45.9048179, 13.515887]",,
"ChÃ¢teau de Bligny Winery, France","14 Rue du ChÃ¢teau, 10200 Bligny, France","[48.17452129999999, 4.613519399999999]",,
"Quinta do Arrobe Winery, Portugal","2000 CasÃ©vel, Portugal","[39.4019845, -8.613296]",,
"ChÃ¢teau Roc Meynard Winery, France","191 S Highland St, Memphis, TN 38111, USA","[35.1269071, -89.94565539999999]",,
"ChÃ¢teau Tertre de Belves Winery, France","24170 BelvÃ¨s, France","[44.777423, 1.005432]",,
"Chesebro Winery, US","19 E Carmel Valley Rd, Carmel Valley, CA 93924, USA","[36.4777954, -121.7291107]",,
"Keenan Winery, US","9677, 3660 Spring Mountain Rd, St Helena, CA 94574, United States","[38.5244909, -122.5376201]",,
"Loredan Gasparini Winery, Italy","Via Martignago, 23, 31040 Volpago del Montello TV, Italy","[45.78151, 12.103693]",,
"Lobo Winery, Portugal","Estrada Ribeira Garcia, Lote 8 - Parque Empresarial De CÃ¢mara De Lobos, 9300-324 CÃ¢mara de Lobos, Portugal","[32.667811, -16.997834]",,
"Bodegas Bilbainas Winery, Spain","Calle La EstaciÃ_, s/n, 26200 Haro, La Rioja, Spain","[42.5838792, -2.8512666]",,
"Rainier Ridge Winery, US","Rainier St, Brentwood, CA 94513, USA","[37.9314737, -121.6826491]",,
"Jaxon Keys Winery, US","10400 US-101, Hopland, CA 95449, USA","[39.013379, -123.128162]",,
"Bridgman Winery, US","4209 Lake St, Bridgman, MI 49106, USA","[41.9431194, -86.5552818]",,
"ChÃ¢teau Rauzan-Gassies Winery, France","1 Rue Alexis Millardet, 33460 Margaux, France","[45.03669070000001, -0.6749303]",,
"ChÃ¢teau Fourcas DuprÃ© Winery, France","33480 Listrac-MÃ©doc, France","[45.0872255, -0.7969197]",,
"ChÃ¢teau Calon SÃ©gur Winery, France","33180 Saint-EstÃ¨phe, France","[45.266782, -0.7776259999999999]",,
"Sea Smoke Winery, US","1604 N O St, Lompoc, CA 93436, USA","[34.6638335, -120.4657994]",,
"Villa Russiz Winery, Italy","Via Russiz, 4, 34070 Capriva del Friuli GO, Italy","[45.949137, 13.512244]",,
"Michel Vattan Winery, France","Maimbray, 18300 Sury-en-Vaux, France","[47.359949, 2.795967]",,
"Domaine Jean Sipp Winery, France","60 Rue de la FraternitÃ©, 68150 Ribeauville, France","[48.195386, 7.315414000000001]",,
"Benvenuti Winery, Croatia","52424, Kaldir, Croatia","[45.3151587, 13.8496721]",,
"Huia Winery, New Zealand","22 Boyces Rd, Woodbourne 7273, New Zealand","[-41.4829308, 173.8284731]",,
"KozloviÄ‡ Winery, Croatia","52460, Buje, Croatia","[45.443348, 13.709297]",,
"Destro Winery, Italy","Via Iazzillo, 95036 Montelaguardia, Randazzo CT, Italy","[37.8701062, 15.0053573]",,
"Clos Berenguer del Molar Winery, Spain","43736 El Molar, Tarragona, Spain","[41.1457525, 0.7156308]",,
"Awatere River Winery, New Zealand","150 Ugbrooke Rd, Lower Dashwood 7274, New Zealand","[-41.6192055, 174.1015105]",,
"Casebianche Winery, Italy","Contrada Case Bianche, 8, 84076 Torchiara SA, Italy","[40.3252576, 15.0174718]",,
"ChÃ¢teau de la GaliniÃ¨re Winery, France","13790 ChÃ¢teauneuf-le-Rouge, France","[43.4934261, 5.592791699999999]",,
"Cooper's Hawk Winery, US","1146 Town and Country Crossing Dr, Town and Country, MO 63017, USA","[38.6227224, -90.5166172]",,
"Domaine d'Astros Winery, France","Route de Lorgues, 83550 Vidauban, France","[43.4329382, 6.4158386]",,
"Ferrum Winery, Spain","Lugar Arosa, 16, 36637 Meis, Pontevedra, Pontevedra, Spain","[42.503221, -8.748486]",,
"Coffee Pot Cellars Winery, US","31855 Main Rd, Cutchogue, NY 11935, USA","[41.0199969, -72.479649]",,
"Les Quatre Tours Winery, France","56 Avenue de la Grande BÃ©gude, 13770 Venelles, France","[43.5908421, 5.479838399999999]",,
"Alfredo Roca Winery, Argentina","Ruta Provincial 165 esq. La Pichana, CaÃ±ada Seca, M5603XAG San Rafael, Mendoza, Argentina","[-34.676265, -68.242363]",,
"Ideology Winery, US","5225 Solano Ave, Napa, CA 94558, USA","[38.3638014, -122.3391244]",,
"Kriselle Winery, US","12956 Modoc Rd, White City, OR 97503, USA","[42.4970081, -122.8684146]",,
"Domaine Jean-Luc Mader Winery, France","13 Gr Grand Rue, 68150 Hunawihr, France","[48.1797732, 7.311172699999999]",,
"Domaine Loew Winery, France","28 Rue Birris, 67310 Westhoffen, France","[48.6019739, 7.443113800000001]",,
"Schulz Winery, US","2090 Coomer Rd, Burt, NY 14028, USA","[43.316191, -78.74025]",,
"Shadow Springs Winery, US","5543 Crater Rd, Hamptonville, NC 27020, USA","[36.096836, -80.8518866]",,
"Robert Karcher et Fils Winery, France","11 Rue de l'Ours, 68000 Colmar, France","[48.0785454, 7.3623188]",,
"Tenuta di Aglaea Winery, Italy","via Nazionale 168, 95012 Frazione Solicchiata CT, Italy","[37.86449, 15.065197]",,
"Verdejo Winery, Spain","Carretera de Rueda, Km 2,5, 47491 La Seca, Valladolid, Valladolid, Spain","[41.415076, -4.932134]",,
"War Horse Winery, US","623 Lerch Rd, Geneva, NY 14456, USA","[42.8234105, -76.92295969999999]",,
"Zilaro Cellars Winery, US","1113 Adella Ave #101, Coronado, CA 92118, USA","[32.6821002, -117.1771107]",,
