USAF,WBAN,STATION NAME,CTRY,ST CALL,LAT,LON,ELEV(M),BEGIN,END
788461,99999,WALLBLAKE,AV,TQPF,18.205000,-63.055000,38.7,20040713,20180619
788550,99999,ROSEAU,DO,TDPR,15.300000,-61.400000,72,20070822,20170429
788564,99999,BLACKBURNE/PLYMOUTH,MH,TRPM,16.750000,-62.167000,12,19810904,19970625
788570,99999,BASSETERRE,SC,,17.283000,-62.733000,9,19490101,19960607
788580,99999,ROBERT L BRADSHAW,SC,TKPK,17.311000,-62.719000,51.8,19730101,20180619
788590,99999,VANCE WINKWORTH AMORY INTL,SC,TKPN,17.206000,-62.590000,4.3,19811101,20180619
788610,99999,COOLIDGE FIELD   ANTIGUA (AUX,AC,,17.117000,-61.783000,10,19411101,20070818
788620,99999,V C BIRD INTL,AC,TAPA,17.137000,-61.793000,18.9,19730101,20180619
788625,99999,JOHN A OSBORNE AIRPORT,MH,TRPG,16.783000,-62.193000,168,20091009,20180424
788660,399,PRINCESS JULIANA INTERNATIONA,NT,TNCM,18.046000,-63.115000,4.3,20150415,20180619
788660,99999,PRINCESS JULIANA INTL,NT,TNCM,18.041000,-63.109000,4.3,19580101,20150602
788730,400,F D ROOSEVELT AIRPORT,NT,TNCE,17.498000,-62.980000,40.2,19530101,20180620
788730,99999,F D ROOSEVELT,NT,TNCE,17.496000,-62.979000,39.3,19510205,20180515
788900,99999,LA DESIRADE,GP,,16.333000,-61.000000,33,19761201,20101003
788901,99999,BAIE-MAHAULT,GP,,16.333000,-61.017000,27,19510101,19561031
788910,99999,LE MOULE RADAR,GP,,16.317000,-61.350000,25,20040531,20050412
788940,99999,GUSTAVIA/ST.BARTHEL,GP,TFFJ,17.900000,-62.850000,52,19510101,20060614
788970,401,POINTE A PITRE INTERNATIONAL,GP,TFFR,16.267000,-61.600000,8.2,19530101,20180620
788970,99999,LE RAIZET,GP,TFFR,16.265000,-61.532000,11,19500701,20180515
789043,99999,BOGUS DOMINICAN,DO,,,,,19880105,19880812
789050,402,MELVILLE HALL AIRPORT,DO,TDPD,15.533000,-61.300000,14,20170519,20180619
789050,99999,MELVILLE HALL,DO,TDPD,15.547000,-61.300000,22.3,19730810,20180520
789060,403,CANEFIELD AIRPORT,DO,TDCF,15.333000,-61.383000,5.2,20130101,20180619
789060,99999,CANEFIELD,DO,TDCF,15.337000,-61.392000,4,19860602,20180515
789070,99999,ROSEAU,DO,TDPR,15.300000,-61.400000,72,19730101,20060310
789220,99999,TRINITE CARAVELLE,MB,,14.767000,-60.883000,34,19730901,20180320
789240,99999,LE DIAMANT RADAR,MB,,14.500000,-61.017000,377,20040928,20041109
789250,404,MARTINIQUE CESAIRE INTERNATIO,MB,TFFF,14.600000,-61.000000,7,19530101,20180620
789250,99999,LE LAMENTIN,MB,TFFF,14.591000,-61.003000,4.9,19510601,20170922
789460,99999,CASTRIES,ST,,14.033000,-61.017000,55,19490101,20011123
789470,405,GEORGE F L CHARLES AIRPORT,ST,TLPC,14.017000,-61.000000,2.1,20130101,20180620
789470,99999,GEORGE F L CHARLES,ST,TLPC,14.020000,-60.993000,6.7,19730108,20180520
789480,406,HEWANORRA INTERNATIONAL AIRPO,ST,TLPL,13.750000,-60.950000,10.1,20130101,20180619
789480,99999,HEWANORRA INTL,ST,TLPL,13.733000,-60.953000,4.3,19410808,20180520
789490,99999,J F MITCHELL,VC,TVSB,12.988000,-61.262000,4.6,20060530,20141023
789495,99999,UNION ISLAND,VC,TVSU,13.083000,-61.000000,3,20070402,20120225
789500,99999,CANOUAN,VC,TVSC,12.699000,-61.342000,3.4,20091205,20180201
789505,99999,MUSTIQUE,VC,TVSM,12.888000,-61.180000,2.4,20070702,20180619
789510,99999,E T JOSHUA,VC,TVSV,13.144000,-61.211000,20.1,19750808,20180316
789540,408,GRANTLEY ADAMS INTERNATIONAL,BB,TBPB,13.067000,-59.483000,52.1,20170519,20180619
789540,99999,GRANTLEY ADAMS INTL,BB,TBPB,13.075000,-59.492000,51.5,19430917,20180520
789543,99999,BRIDGETOWN (CITY),BB,TBPO,13.100000,-59.617000,50,19490101,20001214
789550,99999,CARIBBEAN METEOROLOGICAL INST,BB,,13.150000,-59.617000,113,19730201,20040914
789560,99999,PEARLS AIRPORT,GJ,,12.150000,-61.617000,6,19730103,20050807
789580,409,MAURICE BISHOP INTERNATIONAL,GJ,TGPY,12.000000,-61.783000,7,20130101,20180619
789580,99999,POINT SALINES INTL,GJ,TGPY,12.004000,-61.786000,12.5,19850701,20180515
789613,410,ARTHUR NAPOLEON RAYMOND ROBIN,TD,TTCP,11.150000,-60.833000,12.2,20130101,20180619
789613,99999,CROWN POINT,TD,,11.150000,-60.833000,11,19880105,20121231
789620,99999,CROWN POINT AIRPORT   TOBAGO,TD,TTPT,11.150000,-60.833000,6,19730101,20130905
789700,11634,PIARCO INTL AP,TD,TTPP,10.583000,-61.350000,12.2,20130101,20180619
789700,99999,PIARCO,TD,TTPP,10.595000,-61.337000,17.7,19410715,20180515
789820,411,QUEEN BEATRIX INTERNATIONAL A,AA,TNCA,12.500000,-70.017000,18.3,19530103,20180619
789820,99999,REINA BEATRIX INTL,AA,TNCA,12.501000,-70.015000,18.3,19421009,20150602
789880,412,HATO INTERNATIONAL AIRPORT,NT,TNCC,12.200000,-68.967000,9.1,19530101,20180619
789880,99999,HATO,NT,TNCC,12.189000,-68.960000,8.8,19420901,20171006
789900,413,FLAMINGO INTERNATIONAL AIRPOR,NT,TNCB,12.150000,-68.283000,7,20150602,20180619
789900,99999,FLAMINGO,NT,TNCB,12.131000,-68.269000,6.1,19610426,20150602
789940,99999,BOGUS CARIBBEAN,,,,,,19850824,20050224
800000,99999,BOGUS COLOMBIAN,CO,,0.000000,0.000000,-999,19830601,20050907
800010,99999,GUSTAVO ROJAS PINILLA,CO,SKSP,12.584000,-81.711000,5.8,19650101,20180619
800011,99999,EDUARDO FALLA SOLANO,CO,SKSV,2.152000,-74.766000,280.4,20080504,20171018
800020,99999,EL EMBRUJO,CO,SKPV,13.357000,-81.358000,3,19781226,20180619
800050,99999,CAYOS ALBURQUERQUE?,CO,,0.000000,0.000000,-999,19830701,20010911
800070,99999,CAYOS E-SE(?),CO,,0.000000,0.000000,-999,19830702,20020606
800080,99999,SANTA MARTA(?),CO,,0.000000,0.000000,-999,19830701,20040509
800090,99999,SIMON BOLIVAR,CO,SKSM,11.120000,-74.231000,6.7,19520606,20180619
800220,99999,RAFAEL NUNEZ,CO,SKCG,10.442000,-75.513000,1.2,19490324,20180619
800280,99999,ERNESTO CORTISSOZ,CO,SKBQ,10.890000,-74.781000,29.9,19410501,20180619
800350,99999,ALMIRANTE PADILLA,CO,SKRH,11.526000,-72.926000,13.1,19730101,20180619
800360,99999,ALFONSO LOPEZ PUMAREJO,CO,SKVP,10.435000,-73.250000,147.2,19681004,20180619
800440,99999,COROZAL/LAS BRUJAS,CO,,9.333000,-75.283000,81,19500101,20120313
800480,99999,BARACOA,CO,SKMG,9.285000,-74.846000,54.3,19651120,19850103
800620,99999,TURBO/GONZALO MEJIA,CO,,8.117000,-76.733000,1,19490103,19840511
800630,99999,LOS GARZONES,CO,SKMR,8.824000,-75.826000,11,19500101,20180619
800700,99999,SAN MARC S,CO,,9.650000,-74.833000,41.1,19580101,19750702
800701,99999,SAN MARCOS,CO,MCSR,8.650000,-75.167000,41,19490412,19521231
800740,99999,EL BANCO/LAS FLORES,CO,,9.067000,-73.983000,34,19670508,19890921
800770,99999,OCANA/AGUAS CLARAS,CO,,8.317000,-73.367000,1435,19730201,20120313
800810,99999,ALTO CURICHE,CO,,7.050000,-76.350000,301.1,19670701,19690611
800840,99999,ANTONIO ROLDAN BETANCOURT,CO,SKLC,7.812000,-76.716000,14,19800327,20180619
800880,99999,ZARAGOZA,CO,,7.467000,-74.883000,79,19500104,19521231
800890,99999,OTU,CO,SKOT,7.010000,-74.715000,609.6,19500101,20100806
800910,99999,YARIGUIES,CO,SKEJ,7.024000,-73.807000,125.6,19500101,20180619
800930,99999,BUCARAHALGA,CO,,7.100000,-72.800000,938.8,19570701,19750409
800931,99999,BUCARAMANGA/GOMEZ,CO,,7.133000,-73.200000,931,19500102,19521231
800940,99999,PALONEGRO,CO,SKBG,7.127000,-73.185000,1187.8,19750401,20180619
800970,99999,CAMILO DAZA,CO,SKCC,7.928000,-72.512000,334.1,19500101,20180619
800990,99999,SANTIAGO PEREZ,CO,SKUC,7.069000,-70.737000,128,19500101,20180619
801000,99999,BAHIA SOLANO / JOSE MUTIS,CO,,6.183000,-77.400000,24,19810101,20060323
801005,99999,MELGAR AB,CO,SKME,4.216000,-74.635000,313.3,20140424,20140923
801100,99999,OLAYA HERRERA,CO,SKMD,6.220000,-75.591000,1505.7,19490105,20180619
801103,99999,BAHIA SOLAND CHOCO,CO,MCBS,6.183000,-77.400000,24,19820707,19840226
801120,99999,JOSE MARIA CORDOVA,CO,SKRG,6.165000,-75.423000,2142.1,19851201,20180619
801141,99999,AMALFI ANTIOQUIA,CO,,6.900000,-75.067000,1393,19500101,19521231
801320,99999,TAME/TAME,CO,,6.450000,-71.750000,350,19800301,20111011
801390,99999,PUERTO CARRENO,CO,SKPC,6.185000,-67.493000,53.9,19790409,20180619
801430,99999,CONDOTO/MANDINGA,CO,,5.083000,-76.700000,72,20020526,20020526
801440,99999,EL CARANO,CO,SKUI,5.691000,-76.641000,62.2,19490103,20180619
801480,99999,LA PLATA SOUTHEAST,CO,,5.033000,-75.667000,1030,19730101,19740517
801481,99999,MANIZALES/LA NUBIA&,CO,SKMZ,5.033000,-75.467000,2080,19820102,19830702
801490,99999,LA NUBIA,CO,SKMZ,5.030000,-75.465000,2094.3,19680104,20180619
801540,99999,MARIQUITA,CO,SKQU,5.217000,-74.883000,467,20100619,20180614
801560,99999,PALANQUERO/GERMAN O,CO,MCPQ,5.483000,-74.650000,172,19630105,19810508
801580,99999,PERICO SOUTH,CO,,5.250000,-74.733000,183,19500104,19510526
801750,99999,TRINIDAD/TRINIDAD,CO,,5.433000,-71.650000,217,19800312,19830327
801753,99999,TRINIDAD,CO,,5.433000,-71.667000,198,19820625,19831025
801755,99999,RIONEGRO/JOSE MARI&,CO,,,,,19860110,19861130
802030,99999,TULUA/FARFAN,CO,,4.100000,-76.233000,955,19500322,19810123
802100,99999,MATECANA,CO,SKPE,4.813000,-75.740000,1346,19500101,20180619
802110,99999,EL EDEN,CO,SKAR,4.453000,-75.766000,1216.2,19500101,20180619
802130,99999,EL PASO/LA LINEA,CO,MCEP,4.517000,-75.517000,3264,19630103,19801031
802140,99999,PERALES,CO,SKIB,4.422000,-75.133000,949.1,19730101,20180619
802190,99999,GIRARDOT/SANTIAGO VILLA,CO,,4.283000,-74.800000,286,19630103,20130220
802220,99999,ELDORADO INTL,CO,SKBO,4.702000,-74.147000,2548.4,19410301,20180619
802222,99999,JOSE CELESTINO MUTIS,CO,SKBS,6.203000,-77.395000,24.4,20080504,20180614
802223,99999,GUAYMARAL,CO,SKGY,4.812000,-74.065000,2557.3,20080504,20180614
802225,99999,LOS COLONIZADORES,CO,SKSA,6.950000,-71.850000,213,20080504,20180614
802226,99999,EL YOPAL,CO,SKYP,5.319000,-72.384000,313.3,20080504,20180614
802227,99999,SANTA ANA,CO,SKGO,4.758000,-75.956000,908,19490103,20180614
802340,99999,VANGUARDIA,CO,SKVV,4.168000,-73.614000,424.9,19500101,20180619
802410,99999,LAS GAVIOTAS,CO,,4.550000,-70.917000,171,19730518,20120115
802520,99999,GERARDO TOBAR LOPEZ,CO,SKBU,3.820000,-76.990000,14.6,19330103,20180614
802590,99999,ALFONSO BONILLA ARAGON INTL,CO,SKCL,3.543000,-76.382000,963.8,19490103,20180619
803000,99999,GUAPI,CO,,2.583000,-77.900000,54,19800301,20130404
803080,99999,GUILLERMO LEON VALENCIA,CO,SKPP,2.454000,-76.609000,1733.4,19490513,20180614
803150,99999,BENITO SALAS,CO,SKNV,2.950000,-75.294000,446.2,19640909,20180619
803180,99999,SAN VICENTE DEL CAGUAN.,CO,,2.150000,-74.800000,300,19800301,19840508
803220,99999,JORGE E GONZALEZ TORRES,CO,SKSJ,2.580000,-72.639000,184.4,19800803,20180614
803360,99999,TUMACO/LA FLORIDA,CO,,1.817000,-78.750000,3,19360916,20130131
803370,99999,TUMACO *,CO,,1.850000,-78.767000,-999.9,19741008,20021029
803390,99999,LA PINTADA SOUTHWEST,CO,,5.733000,-75.617000,915,19390401,19420831
803411,99999,DOS RIOS,CO,,1.967000,-77.133000,580,19380601,19521011
803420,99999,ANTONIO NARINO,CO,SKPS,1.393000,-77.291000,1813.9,19610102,20180619
803460,99999,PITALITO,CO,,1.867000,-76.050000,1320,19800401,20030901
803540,99999,FLORENCIA/CAPITOLIO,CO,SKFL,1.600000,-75.533000,244,19661201,20180616
803610,99999,FABIO ALBERTO LEON BENTLEY,CO,SKMU,1.254000,-70.234000,207.3,19500104,20180614
803700,99999,SAN LUIS,CO,SKIP,0.862000,-77.672000,2976.4,19490103,20180619
803720,99999,TRES DE MAYO,CO,SKAS,0.505000,-76.501000,248.4,19730101,20180612
803770,99999,,,,,,,20011116,20030625
803850,99999,PUERTO LEGUIZAMO,CO,,-0.200000,-74.767000,147,19810101,19820504
803980,99999,ALFREDO VASQUEZ COBO,CO,SKLT,-4.193000,-69.943000,84.4,19670601,20180619
804000,99999,ISLA DE AVES (BASE CIENTIFICA,VE,,15.700000,-63.633000,8,19800502,20100530
804020,99999,BOGUS VENEZUELAN,VE,,,,,19570101,20011224
804025,99999,CAPITAN MANUEL RIOS GUARICO A,VE,SVCZ,9.372000,-66.923000,160,20040908,20171229
804030,99999,JOSE LEONARDO CHIRINOS,VE,SVCR,11.415000,-69.681000,15.8,19500106,20180619
804043,99999,JOSEFA CAMEJO,VE,SVJC,11.781000,-70.151000,22.9,19900424,20170920
804050,99999,LA ORCHILA,VE,SVLO,11.809000,-66.179000,1.5,19590101,20160909
804070,99999,LA CHINITA INTL,VE,SVMC,10.558000,-71.728000,71.6,19490101,20180619
804100,99999,BARQUISIMETO INTL,VE,SVBM,10.043000,-69.359000,622.4,19500106,20180619
804103,99999,SUB TENIENTE NESTOR ARIAS,VE,SVSP,10.279000,-68.755000,232,19900724,20170810
804105,99999,CANAIMA,VE,SVCN,6.232000,-62.854000,442,20110326,20150910
804120,99999,GENERAL BARTOLOME SALOM INTL,VE,SVPC,10.481000,-68.073000,9.8,19620801,20180606
804130,99999,MARISCAL SUCRE,VE,SVBS,10.250000,-67.649000,407.8,19500101,20180619
804143,99999,OSCAR MACHADO ZULOAGA,VE,SVCS,10.287000,-66.816000,653.8,19900424,20071204
804150,99999,SIMON BOLIVAR INTL,VE,SVMI,10.603000,-66.991000,71.6,19730101,20180619
804160,99999,GENERALISIMO FRANCISCO DE MIR,VE,SVFM,10.485000,-66.844000,856,19730206,20180109
804165,99999,CARACAS/LA CARLOTA&,VE,,10.500000,-66.883000,835,19760201,19830322
804173,99999,METROPOLITANO,VE,SVMP,10.133000,-66.788000,175,19900424,20070220
804190,99999,GENERAL JOSE ANTONIO ANZOATEG,VE,SVBC,10.107000,-64.689000,7.9,19730207,20180603
804200,99999,ANTONIO JOSE DE SUCRE,VE,SVCU,10.450000,-64.130000,4.3,19840701,20161024
804203,99999,HIGUEROTE,VE,SVHG,10.462000,-66.093000,3,19900724,20090629
804210,99999,PORLAMAR (AEROPUERTO INT DEL,VE,,10.917000,-63.967000,24,19750807,20180512
804214,99999,DEL CARIBE INTL GEN SANTIAGO,VE,SVMG,10.913000,-63.967000,22.6,19800514,20180610
804215,99999,,,,,,,19750917,19751030
804223,99999,GENERAL JOSE FRANCISCO BERMUD,VE,SVCP,10.660000,-63.262000,10.1,19900424,20131030
804230,99999,GUIRIA,VE,SVGI,10.574000,-62.313000,12.8,19730212,20180318
804233,99999,ZIM VALENCIA,VE,,10.150000,-67.933000,430,19900424,19900911
804235,99999,EL LIBERTADOR AB,VE,SVBL,10.183000,-67.557000,442,20120204,20120204
804250,99999,MENE GRANDE,VE,SVMN,9.817000,-70.933000,28,19730206,20180619
804255,99999,BOGUS VENEZUELAN,VE,MVSD,0.000000,0.000000,-999,19841118,19841119
804260,99999,DR ANTONIO NICOLAS BRICENO,VE,SVVL,9.340000,-70.584000,627.9,19821001,20180614
804270,99999,OSWALDO GUEVARA MUJICA,VE,SVAC,9.553000,-69.238000,195.1,19730226,20180619
804280,99999,GUANARE,VE,SVGU,9.027000,-69.755000,184.7,19730319,20180619
804310,99999,SAN JUAN DE LOS MORROS,VE,SVJM,9.907000,-67.380000,427.9,19861201,20180415
804320,99999,CARRIZAL,VE,,9.417000,-66.917000,160,19810601,20180505
804333,99999,VALLE DE LA PASCUA,VE,,9.233000,-66.000000,125,19900424,19910304
804340,99999,VALLE DE LA PASCUA,VE,SVVP,9.222000,-65.994000,125,19910321,20180508
804350,99999,MATURIN,VE,SVMT,9.749000,-63.153000,68.3,19730206,20180619
804370,99999,EL VIGIA,VE,,8.633000,-71.650000,103,19920901,20180616
804380,99999,ALBERTO CARNEVALLI,VE,SVMD,8.582000,-71.161000,1526.1,19730206,20180619
804400,99999,BARINAS,VE,SVBI,8.620000,-70.221000,203,19881101,20180617
804403,99999,JUAN PABLO PEREZ ALFONSO,VE,SVVG,8.624000,-71.673000,69.2,19900424,20180619
804413,99999,SAN TOME,VE,SVST,8.945000,-64.151000,262.4,19900424,20150929
804420,99999,CALABOZO,VE,SVCL,8.925000,-67.417000,100,19900918,20180207
804440,99999,CIUDAD BOLIVAR,VE,SVCB,8.122000,-63.537000,60,19730212,20160905
804453,99999,LA FRIA,VE,SVLF,8.239000,-72.271000,93,19900424,20170920
804463,99999,GENERAL MANUEL CARLOS PIAR,VE,SVPR,8.289000,-62.760000,143.9,19900424,20160405
804470,99999,SAN ANTONIO DEL TACHIRA,VE,SVSA,7.841000,-72.440000,399.9,19730212,20180619
804480,99999,GUASDUALITO,VE,SVGD,7.211000,-70.756000,129.8,19740301,20180619
804500,99999,SAN FERNANDO DE APURE,VE,SVSR,7.883000,-67.444000,46.9,19730207,20171231
804530,99999,TUMEREMO,VE,SVTM,7.249000,-61.529000,104.9,19730207,20141112
804570,99999,CASIQUE ARAMARE,VE,SVPA,5.620000,-67.606000,74.7,19730212,20180124
804620,99999,SANTA ELENA DE UAIREN,VE,SVSE,4.555000,-61.145000,895.8,19730226,20160709
804625,99999,,,,,,,19730512,19740303
804653,99999,PARAMILLO,VE,SVPM,7.801000,-72.203000,1010.1,19900424,20170920
804720,99999,ARTURO MICHELENA INTL,VE,SVVA,10.150000,-67.928000,430.1,19900913,20180619
804750,99999,MAYOR BUENAVENTURA VIVAS,VE,SVSO,7.565000,-72.035000,330.1,19820703,20180614
804760,99999,LA CANADA,VE,,10.517000,-71.650000,26,19831005,20161005
804763,99999,BARINAS           &,VE,,8.617000,-70.217000,203,19900724,19900911
804773,99999,SANTA BARBARA DEL ZULIA,VE,SVSZ,8.974000,-71.943000,9.8,19900424,20160608
804780,99999,TEMBLADOR (PRIVATE),VE,SVTR,9.017000,-62.617000,30,19821101,20151201
804790,99999,PALMICHAL,VE,,10.300000,-68.233000,1000,19920201,20150707
810010,99999,GEORGETOWN,GY,SYGT,6.800000,-58.150000,2,19730101,20180619
810020,10502,TIMEHRI/CHEDDI JAGA,GY,SYCJ,6.500000,-58.250000,30,19730101,20180619
810020,99999,CHEDDI JAGAN INTL,GY,SYCJ,6.499000,-58.254000,29,19410818,20071231
810025,99999,OGLE,GY,SYGO,6.800000,-58.100000,1,20041124,20160713
810030,99999,EUGENE F CORREIA INTL,GY,SYEC,6.817000,-58.117000,0.6,20160727,20180619
810050,99999,KAMARANG,GY,,5.883000,-60.500000,494,19730101,20180619
810060,99999,LETHEM,GY,,3.367000,-59.800000,82,19730101,20180619
810100,99999,EBINI,GY,,5.567000,-57.783000,29,19730402,20170928
810580,99999,NEW AMSTERDAM,GY,,6.250000,-57.300000,1,19860803,20180619
810800,99999,KAIETEUR ARPT,GY,SYKA,5.183000,-59.500000,456.9,19780901,20180419
811000,99999,MABARUMA,GY,,8.200000,-59.783000,50,19730101,20180619
812000,99999,ZORG EN HOOP,NS,SMZO,5.811000,-55.191000,10,19730410,20180619
812020,99999,NICKERIE,NS,SMNI,5.950000,-57.030000,2,19730416,20180619
812050,99999,CORONIE,NS,,5.850000,-56.317000,3,19730617,19790824
812060,99999,MOENGO,NS,,5.617000,-54.400000,12,19791105,19791119
812080,99999,ALBINA,NS,SMBN,5.500000,-54.050000,3,19740809,19810709
812090,99999,STOELMANSEILAND,NS,,4.350000,-54.417000,52,19730617,20180619
812250,99999,JOHAN A PENGEL INTL,NS,SMJP,5.453000,-55.188000,18,19420901,20180619
812253,99999,JOHAN A PENGEL INTL,NS,,5.450000,-55.183000,18,19910418,20100828
812500,99999,TAFELBERG,NS,,3.783000,-56.150000,323,19730730,20120212
812510,99999,SIPALIWINI,NS,,2.033000,-56.117000,265,19730512,20130611
812520,99999,KAYSERBERG,NS,,3.100000,-56.483000,210,20030216,20040117
812530,99999,COEROENI,NS,,3.367000,-57.333000,165,19730617,19861124
812540,99999,PALOEMUE/VINCEAT,NS,,3.350000,-55.450000,151,19810310,19840122
812600,99999,KABALEBO,NS,,4.400000,-57.217000,80,19780103,19861106
814010,99999,ST LAURENT DU MARON,FG,SOOM,5.500000,-54.033000,9,19730101,20180326
814020,99999,PORTAL,FG,,5.417000,-54.103000,8,19800514,19840525
814030,99999,KOUROU,FG,,5.200000,-52.750000,8,19790402,20050821
814050,99999,ROCHAMBEAU,FG,SOCA,4.820000,-52.360000,7.9,19430601,20180619
814080,99999,SAINT GEORGES,FG,SOOG,3.883000,-51.800000,7,19730102,20180311
814150,99999,MARIPASOULA,FG,SOOA,3.633000,-54.033000,106,19730103,20180327
814200,99999,,,,,,,20030624,20030624
816090,99999,OIAPOQUE,BR,,3.814000,-51.863000,20.5,20160704,20171122
816150,99999,BOA VISTA,BR,,2.805000,-60.647000,95.5,20160704,20180619
816280,99999,TARTARUGALZINHO,BR,,1.497000,-50.917000,22.5,20161021,20180405
816480,99999,BARCELOS,BR,,-0.983000,-62.917000,18.5,20161104,20170814
816580,99999,SOURE,BR,,-0.817000,-48.517000,12.5,20160704,20180619
816600,99999,SALINOPOLIS,BR,,-0.617000,-47.350000,22.5,20160704,20180619
816800,99999,BELEM,BR,,-1.417000,-48.433000,25.5,20160704,20180619
816820,99999,CASTANHAL,BR,,-1.300000,-47.950000,66.5,20160704,20180619
816850,99999,BRAGANCA,BR,,-1.050000,-46.783000,34.5,20160704,20180619
816870,99999,TURIACU,BR,,-1.667000,-45.367000,42.5,20160704,20180619
816990,99999,PRESIDENTE FIGUEIREDO,BR,,-2.056000,-60.026000,93.5,20160704,20180619
817000,99999,RIO URUBU,BR,,-2.433000,-59.567000,60.5,20160704,20180619
817020,99999,URUCARA,BR,,-2.533000,-57.750000,18.5,20160704,20180619
817030,99999,PARINTINS,BR,,-2.639000,-56.756000,36.5,20160704,20180619
817100,99999,CAMETA,BR,,-2.250000,-49.500000,23.5,20160704,20180619
817110,99999,TOME-ACU,BR,,-2.600000,-48.367000,39.5,20160704,20180619
817150,99999,SAO LUIS,BR,,-2.533000,-44.217000,57.5,20160704,20180619
817160,99999,SANTANA,BR,,-2.267000,-43.617000,9.5,20160704,20180619
817170,99999,PREGUICAS,BR,,-2.593000,-42.707000,1.6,20140410,20180619
817290,99999,PREGUICAS,BR,,-3.300000,-60.633000,20.5,20160704,20180619
817300,99999,MANAUS,BR,,-3.133000,-59.950000,68.5,20160704,20180619
817320,99999,AUTAZES,BR,,-3.583000,-59.129000,29.5,20160704,20180619
817330,99999,ITACOATIARA,BR,,-3.133000,-58.483000,38.5,20160704,20180619
817340,99999,MAUES,BR,,-3.400000,-57.667000,36.5,20160704,20180619
817370,99999,PLACAS,BR,,-3.867000,-54.217000,97.5,20160704,20180619
817390,99999,MEDICILANDIA,BR,,-3.517000,-52.967000,252.5,20160704,20180316
817420,99999,PACAJA,BR,,-3.850000,-50.633000,109.5,20160704,20180619
817430,99999,TUCURUI,BR,,-3.817000,-49.683000,149.5,20160712,20180619
817450,99999,PARAGOMINAS,BR,,-3.017000,-47.350000,102.5,20160704,20180619
817490,99999,CHAPADINHA,BR,,-3.750000,-43.350000,92.5,20160704,20180619
817510,99999,ESPERANTINA,BR,,-3.900000,-42.267000,66.5,20160704,20180619
817520,99999,PARNAIBA,BR,,-3.067000,-41.783000,58.5,20160704,20180618
817540,99999,SOBRAL,BR,,-3.750000,-40.350000,65.5,20160704,20180619
817550,99999,ACARAU,BR,,-3.117000,-40.083000,77.5,20160704,20180619
817560,99999,ITAPIPOCA,BR,,-3.483000,-39.583000,103.5,20160704,20180619
817580,99999,FORTALEZA,BR,,-3.800000,-38.533000,42.5,20160704,20180619
817700,99999,COARI,BR,,-4.100000,-63.150000,44.5,20160704,20180603
817740,99999,SAO GONCALO,BR,,-6.836000,-38.311000,235.5,20160704,20180619
817780,99999,ITAITUBA,BR,,-4.283000,-56.000000,14.5,20160704,20180530
817840,99999,NOVO REPARTIMENTO,BR,,-4.250000,-49.933000,114.5,20160712,20180619
817860,99999,RONDON DO PARA,BR,,-4.783000,-48.067000,222.5,20160704,20180602
817880,99999,BURITICUPU,BR,,-4.317000,-46.450000,176.5,20160704,20180619
817900,99999,BACABAL,BR,,-4.250000,-44.800000,29.5,20160704,20180619
817920,99999,CAXIAS,BR,,-4.817000,-43.350000,77.5,20160705,20180529
817940,99999,PIRIPIRI,BR,,-4.283000,-41.800000,162.5,20160918,20180619
817970,99999,GUARAMIRANGA,BR,,-4.267000,-38.933000,871.5,20160704,20180619
817980,99999,JUAGUARUANA,BR,,-4.783000,-37.783000,13.5,20160704,20180619
818200,99999,MARABA,BR,,-5.167000,-49.383000,117.5,20160704,20180619
818210,99999,ARAGUATINS,BR,,-5.650000,-48.117000,118.5,20160704,20180619
818220,99999,IMPERATRIZ,BR,,-5.550000,-47.467000,127.5,20160704,20180619
818230,99999,GRAJAU,BR,,-5.817000,-46.167000,231.5,20160704,20180619
818250,99999,BARRA DO CORDA,BR,,-5.500000,-45.233000,154.5,20160704,20180619
